,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
11911,2,2,Online,17,No,5,118,30,7.5,33
11912,2,2,Online,17,No,2,118,41,10.25,61
11913,2,2,Online,4,No,364,118,291.75,72.94,37
11914,6,1,Online,16,No,2,79,19.8,11.88,50
11915,6,1,Online,16,No,4,46,9.9,5.94,38
11916,6,1,Online,16,No,4,79,19.8,11.88,26
11917,6,1,Online,16,No,14,139,69.3,41.58,31
11918,6,1,Online,16,No,62,63,49.5,29.7,36
11919,6,1,Online,16,No,6,79,19.8,11.88,31
11920,6,1,Online,16,No,102,140,0,65.34,46
11921,6,1,Online,16,No,61,61,39.6,23.76,37
11922,6,1,Online,16,No,30,79,9.9,5.94,34
11923,6,1,Online,16,No,3,4,19.8,11.88,31
11924,6,1,Online,16,No,80,140,0,29.7,63
11925,6,1,Online,16,No,23,102,19.8,11.88,38
11926,6,1,Online,16,No,98,139,69.3,41.58,59
11927,6,1,Online,16,No,24,4,158.4,95.04,53
11928,6,1,Online,16,No,23,68,29.7,17.82,48
11929,6,1,Online,16,No,8,93,49.5,29.7,36
11930,7,1,Online,1,No,24,102,55,0,36
11931,7,1,Online,1,No,164,26,26,0,36
11932,7,1,Online,1,No,168,26,26,0,36
11933,7,1,Online,1,No,59,145,63,0,36
11934,7,1,Online,1,No,44,57,20,0,36
11935,7,1,Online,1,No,122,79,20,0,36
11936,7,1,Online,1,No,153,61,87,0,36
11937,7,1,Online,1,No,20,53,27,0,36
11938,7,1,Online,1,No,7,53,30,0,36
11939,7,1,Online,1,No,229,53,22,0,36
11940,7,1,Online,1,No,16,68,86,0,36
11941,7,1,Online,1,No,15,68,26,0,36
11942,7,1,Online,1,No,120,126,20,0,27
11943,7,1,Online,1,No,178,140,0,0,37
11944,7,1,Online,1,No,19,21,44,0,36
11945,7,1,Online,1,No,58,68,33,0,36
11946,7,1,Online,1,No,89,140,99,0,42
11947,7,1,Online,1,No,10,26,26,0,36
11948,7,1,Online,1,No,37,57,112,0,52
11949,7,1,Online,1,No,15,21,23,0,36
11950,7,1,Online,1,No,24,79,20,0,36
11951,7,1,Online,1,No,106,26,27,0,36
11952,7,1,Online,1,No,38,124,89,0,36
11953,7,1,Online,1,No,41,129,20,0,39
11954,7,1,Online,1,No,74,102,20,0,36
11955,7,1,Online,1,No,24,88,20,0,21
11956,7,1,Online,1,No,38,26,60,0,36
11957,7,1,Online,1,No,38,102,20,0,36
11958,7,1,Online,1,No,5,26,112,0,36
11959,7,1,Online,1,No,5,26,112,0,36
11960,7,1,Online,1,No,282,123,36,0,36
11961,7,1,Online,1,No,9,126,50,0,36
11962,7,1,Online,1,No,51,56,51,0,36
11963,7,1,Online,1,No,57,5,109,0,36
11964,7,1,Online,1,No,37,26,38,0,36
11965,7,1,Online,1,No,37,68,96,0,36
11966,7,1,Online,1,No,15,57,66,0,32
11967,7,1,Online,1,No,163,145,20,0,36
11968,7,1,Online,1,No,63,126,20,0,36
11969,7,1,Online,1,No,5,129,38,0,47
11970,7,1,Online,1,No,81,140,112,0,33
11971,7,1,Online,1,No,41,63,43,0,36
11972,7,1,Online,1,No,21,79,54,0,36
11973,7,1,Online,1,No,178,140,112,0,37
11974,7,1,Online,10,No,62,102,14,0,36
11975,7,1,Online,10,No,9,26,29,0,36
11976,7,1,Online,10,No,215,139,59,0,36
11977,7,1,Online,10,No,27,4,40,0,35
11978,7,1,Online,10,No,52,129,31,0,41
11979,7,1,Online,10,No,54,26,23,0,36
11980,7,1,Online,10,No,12,145,40,0,36
11981,7,1,Online,10,No,148,129,30,0,37
11982,7,1,Online,10,No,19,56,23,0,36
11983,7,1,Online,10,No,16,68,22,0,36
11984,7,1,Online,10,No,16,129,26,0,31
11985,7,1,Online,10,No,1,79,10,0,36
11986,7,1,Online,10,No,15,118,11,0,36
11987,7,1,Online,10,No,4,26,36,0,36
11988,7,1,Online,10,No,7,118,10,0,60
11989,7,1,Online,10,No,32,23,58,0,26
11990,7,1,Online,10,No,21,118,24,0,36
11991,7,1,Online,10,No,3,69,25,0,36
11992,7,1,Online,10,No,144,118,42,0,36
11993,7,1,Online,10,No,107,21,25,0,36
11994,7,1,Online,10,No,23,79,11,0,44
11995,7,1,Online,10,No,14,26,22,0,36
11996,7,1,Online,10,No,7,139,13,0,36
11997,7,1,Online,10,No,118,4,28,0,36
11998,7,1,Online,10,No,13,79,10,0,36
11999,7,1,Online,10,No,54,57,15,0,36
12000,7,1,Online,10,No,19,145,16,0,21
12001,7,1,Online,10,No,24,21,13,0,36
12002,7,1,Online,10,No,34,125,65,0,36
12003,7,1,Online,10,No,54,118,10,0,36
12004,7,1,Online,10,No,13,44,28,0,36
12005,7,1,Online,10,No,4,79,18,0,36
12006,7,1,Online,10,No,18,79,10,0,39
12007,7,1,Online,10,No,9,79,13,0,53
12008,7,1,Online,10,No,34,123,24,0,36
12009,7,1,Online,10,No,29,118,18,0,36
12010,7,1,Online,10,No,157,118,66,0,36
12011,7,1,Online,10,No,2,126,15,0,36
12012,7,1,Online,10,No,99,102,14,0,36
12013,7,1,Online,10,No,58,63,32,0,36
12014,7,1,Online,10,No,13,79,10,0,31
12015,7,1,Online,10,No,31,26,26,0,36
12016,7,1,Online,10,No,5,79,12,0,36
12017,7,1,Online,10,No,8,68,24,0,36
12018,7,1,Online,10,No,44,57,24,0,24
12019,7,1,Online,10,No,84,122,42,0,36
12020,7,1,Online,10,No,86,57,13,0,28
12021,7,1,Online,10,No,23,102,14,0,36
12022,7,1,Online,10,No,189,122,18,0,36
12023,7,1,Online,10,No,16,140,69,0,36
12024,7,1,Online,10,No,10,57,15,0,36
12025,7,1,Online,10,No,49,26,14,0,36
12026,7,1,Online,10,No,52,68,44,0,36
12027,7,1,Online,10,No,297,102,40,0,36
12028,7,1,Online,10,No,8,79,30,0,36
12029,7,1,Online,10,No,17,118,33,0,36
12030,7,1,Online,10,No,127,4,37,0,36
12031,7,1,Online,10,No,114,4,51,0,36
12032,7,1,Online,10,No,106,102,12,0,36
12033,7,1,Online,10,No,108,79,13,0,40
12034,7,1,Online,10,No,3,26,24,0,36
12035,7,1,Online,10,No,204,118,10,0,30
12036,7,1,Online,10,No,75,139,80,0,36
12037,7,1,Online,10,No,204,118,10,0,29
12038,7,1,Online,10,No,10,79,10,0,36
12039,7,1,Online,10,No,45,26,24,0,36
12040,7,1,Online,10,No,8,129,20,0,48
12041,7,1,Online,10,No,65,41,73,0,36
12042,7,1,Online,10,No,24,129,10,0,32
12043,7,1,Online,10,No,207,91,39,0,36
12044,7,1,Online,0,No,17,118,66,0,36
12045,7,1,Online,0,No,66,77,20,0,36
12046,7,1,Online,0,No,260,139,40,0,36
12047,7,1,Online,0,No,5,123,20,0,31
12048,7,1,Online,0,No,16,63,42,0,54
12049,7,1,Online,0,No,16,118,20,0,36
12050,7,1,Online,0,No,17,129,20,0,47
12051,8,2,Online,25,No,6,56,78,31.2,118
12052,10,1,Online,25,No,35,44,75,28.5,48
12053,12,2,Online,25,No,6,19,15,6,69
12054,12,2,Online,25,No,30,19,15,6,68
12055,12,2,Online,25,No,30,19,0,6,68
12056,12,2,Online,25,No,30,19,0,6,68
12057,12,2,Online,25,No,2,79,15,6,58
12058,13,2,Online,22,No,1,118,1.61,0.45,48
12059,13,2,Online,22,No,4831,118,0.32,0.09,48
12060,13,2,Online,22,No,1,118,0.76,0.21,48
12061,9,2,Online,8,No,59,129,22,7.7,52
12062,9,2,Online,8,No,14,53,26,9.1,47
12063,9,2,Online,8,No,53,90,31,10.85,27
12064,9,2,Online,8,No,72,26,35,12.25,27
12065,9,2,Online,8,No,22,26,40,14,25
12066,9,2,Online,8,No,34,26,22,7.7,30
12067,9,2,Online,8,No,16,26,44,15.4,58
12068,9,2,Online,8,No,103,102,33,11.55,50
12069,9,2,Online,8,No,13,88,18,6.3,38
12070,9,2,Online,8,No,15,26,26,9.1,67
12071,9,2,Online,8,No,103,4,26,9.1,32
12072,9,2,Online,8,No,33,57,18,6.3,26
12073,9,2,Online,8,No,20,129,30,10.5,63
12074,9,2,Online,8,No,17,26,0,7.7,28
12075,9,2,Online,8,No,14,79,33,11.55,45
12076,9,2,Online,8,No,46,79,22,7.7,22
12077,9,2,Online,25,No,7,129,26,9.1,44
12078,9,2,Online,25,No,16,129,56,19.6,48
12079,3,1,Offline,12,No,84,129,29,9.57,56
12080,5,1,Offline,12,No,72,79,29,9.57,63
12081,7,1,Offline,1,No,114,118,22,0,35
12082,3,1,Offline,12,No,265,129,29,9.57,80
12083,4,1,Offline,12,No,4,129,29,9.57,16
12084,1,2,Online,2,No,29,129,4.43,1.55,48
12085,2,2,Online,9,No,37,118,51.75,12.94,26
12086,2,2,Online,9,No,8,118,25.5,6.38,33
12087,2,2,Online,9,No,7,118,25.5,6.38,42
12088,6,1,Online,16,No,207,55,79.2,47.52,28
12089,6,1,Online,16,No,28,68,39.6,23.76,31
12090,6,1,Online,16,No,16,79,29.7,17.82,39
12091,6,1,Online,16,No,2,93,9.9,5.94,36
12092,6,1,Online,16,No,123,140,69.3,41.58,48
12093,6,1,Online,16,No,125,61,198,118.8,45
12094,6,1,Online,16,No,48,140,69.3,41.58,43
12095,6,1,Online,16,No,14,4,0,17.82,31
12096,6,1,Online,16,No,17,4,39.6,23.76,41
12097,6,1,Online,16,No,6,79,19.8,11.88,29
12098,6,1,Online,16,No,85,61,39.6,23.76,40
12099,6,1,Online,16,No,15,129,29.7,17.82,51
12100,6,1,Online,16,Yes,49,139,118.8,71.28,27
12101,6,1,Online,16,No,16,79,29.7,17.82,34
12102,6,1,Online,16,No,68,140,29.7,17.82,55
12103,6,1,Online,16,No,11,4,0,23.76,31
12104,6,1,Online,16,No,9,129,49.5,29.7,66
12105,6,1,Online,16,No,96,4,89.1,53.46,48
12106,6,1,Online,16,No,57,4,89.1,53.46,30
12107,6,1,Online,16,No,23,129,29.7,17.82,41
12108,6,1,Online,16,No,245,93,79.2,47.52,28
12109,6,1,Online,16,No,62,4,128.7,77.22,50
12110,6,1,Online,16,No,57,4,69.3,41.58,30
12111,6,1,Online,16,No,29,121,89.1,53.46,53
12112,6,1,Online,16,No,14,4,69.3,41.58,33
12113,6,1,Online,16,No,1,129,9.9,5.94,28
12114,6,1,Online,16,No,27,79,29.7,17.82,51
12115,7,1,Online,1,No,41,129,20,0,57
12116,7,1,Online,1,No,15,53,20,0,47
12117,7,1,Online,1,No,13,79,20,0,38
12118,7,1,Online,1,No,8,57,20,0,57
12119,7,1,Online,1,No,209,140,112,0,28
12120,7,1,Online,1,No,209,140,112,0,28
12121,7,1,Online,1,No,17,21,24,0,36
12122,7,1,Online,1,No,59,41,59,0,36
12123,7,1,Online,1,No,84,41,99,0,36
12124,7,1,Online,1,No,84,41,0,0,36
12125,7,1,Online,1,No,16,129,20,0,40
12126,7,1,Online,1,No,7,129,22,0,50
12127,7,1,Online,1,No,212,26,112,0,36
12128,7,1,Online,1,No,27,57,20,0,51
12129,7,1,Online,1,No,25,140,81,0,49
12130,7,1,Online,1,No,11,79,20,0,26
12131,7,1,Online,1,No,4,118,36,0,24
12132,7,1,Online,1,No,6,57,22,0,36
12133,7,1,Online,1,No,36,102,22,0,36
12134,7,1,Online,1,No,8,53,40,0,36
12135,7,1,Online,1,No,33,79,20,0,40
12136,7,1,Online,1,No,8,53,43,0,36
12137,7,1,Online,1,No,46,122,95,0,36
12138,7,1,Online,1,No,42,41,88,0,36
12139,7,1,Online,1,No,10,118,25,0,36
12140,7,1,Online,1,No,17,57,20,0,36
12141,7,1,Online,1,No,41,53,21,0,36
12142,7,1,Online,1,No,218,79,20,0,32
12143,7,1,Online,1,No,232,41,112,0,36
12144,7,1,Online,1,No,22,26,0,0,36
12145,7,1,Online,1,No,22,26,0,0,36
12146,7,1,Online,1,No,15,145,42,0,36
12147,7,1,Online,1,No,4,57,20,0,54
12148,7,1,Online,1,No,68,102,20,0,36
12149,7,1,Online,1,No,79,21,36,0,36
12150,7,1,Online,1,No,129,129,25,0,36
12151,7,1,Online,1,No,5,79,20,0,36
12152,7,1,Online,1,No,102,126,20,0,36
12153,7,1,Online,1,No,52,79,20,0,36
12154,7,1,Online,1,No,53,79,20,0,36
12155,7,1,Online,1,No,12,79,20,0,36
12156,7,1,Online,1,No,35,61,175,0,36
12157,7,1,Online,1,No,19,129,32,0,28
12158,7,1,Online,1,No,234,63,23,0,36
12159,7,1,Online,1,No,62,41,91,0,36
12160,7,1,Online,10,No,15,4,37,0,36
12161,7,1,Online,10,No,5,4,80,0,36
12162,7,1,Online,10,No,1,118,10,0,24
12163,7,1,Online,10,No,3,102,10,0,36
12164,7,1,Online,10,No,79,140,80,0,28
12165,7,1,Online,10,No,27,26,23,0,36
12166,7,1,Online,10,No,10,57,17,0,62
12167,7,1,Online,10,No,64,63,24,0,36
12168,7,1,Online,10,No,25,57,27,0,22
12169,7,1,Online,10,No,81,118,12,0,36
12170,7,1,Online,10,No,81,118,12,0,36
12171,7,1,Online,10,No,1,139,10,0,36
12172,7,1,Online,10,No,13,4,37,0,36
12173,7,1,Online,10,No,25,57,13,0,27
12174,7,1,Online,10,No,33,118,10,0,30
12175,7,1,Online,10,No,78,31,54,0,36
12176,7,1,Online,10,No,6,56,10,0,65
12177,7,1,Online,10,No,13,26,10,0,36
12178,7,1,Online,10,No,26,53,15,0,36
12179,7,1,Online,10,No,95,102,10,0,36
12180,7,1,Online,10,No,8,118,10,0,36
12181,7,1,Online,10,No,26,53,28,0,36
12182,7,1,Online,10,No,5,26,15,0,36
12183,7,1,Online,10,No,7,79,10,0,36
12184,7,1,Online,10,No,12,129,27,0,55
12185,7,1,Online,10,No,22,18,57,0,36
12186,7,1,Online,10,No,212,139,80,0,36
12187,7,1,Online,10,No,52,129,32,0,36
12188,7,1,Online,10,No,52,129,32,0,36
12189,7,1,Online,10,No,58,61,80,0,36
12190,7,1,Online,10,No,15,79,10,0,36
12191,7,1,Online,10,No,2,102,10,0,36
12192,7,1,Online,10,No,72,140,11,0,64
12193,7,1,Online,10,No,31,79,10,0,33
12194,7,1,Online,10,No,72,57,12,0,36
12195,7,1,Online,10,No,274,129,15,0,36
12196,7,1,Online,10,No,6,145,16,0,54
12197,7,1,Online,10,No,2,145,13,0,28
12198,7,1,Online,10,No,52,118,15,0,35
12199,7,1,Online,10,No,98,102,12,0,36
12200,7,1,Online,10,No,17,129,21,0,36
12201,7,1,Online,10,No,12,137,80,0,36
12202,7,1,Online,10,No,12,129,40,0,36
12203,7,1,Online,10,No,74,102,12,0,36
12204,7,1,Online,10,No,108,140,75,0,23
12205,7,1,Online,10,No,4,118,10,0,36
12206,7,1,Online,10,No,126,23,80,0,47
12207,7,1,Online,10,No,43,91,18,0,36
12208,7,1,Online,10,No,56,140,70,0,39
12209,7,1,Online,10,No,114,68,19,0,36
12210,7,1,Online,10,No,5,79,26,0,36
12211,7,1,Online,0,No,57,118,20,0,36
12212,7,1,Online,0,No,14,26,23,0,36
12213,7,1,Online,0,No,69,68,20,0,24
12214,7,1,Online,0,No,2,88,20,0,36
12215,7,1,Online,0,No,202,139,75,0,36
12216,7,1,Online,0,No,7,145,20,0,36
12217,7,1,Online,0,No,8,68,23,0,36
12218,7,1,Online,0,No,3,118,25,0,36
12219,8,2,Online,25,No,12,56,39,15.6,118
12220,8,2,Online,25,No,9,56,50,20,118
12221,12,2,Online,25,No,33,19,15,6,54
12222,12,2,Online,25,No,12,19,15,6,52
12223,12,2,Online,25,No,62,19,15,6,25
12224,13,2,Online,22,No,0,118,0.84,0.24,48
12225,13,2,Online,22,No,7,118,1.09,0.31,48
12226,9,2,Online,8,No,10,26,26,9.1,33
12227,9,2,Online,8,No,5,79,22,7.7,45
12228,9,2,Online,8,No,36,102,33,11.55,36
12229,9,2,Online,8,No,9,50,49,17.15,35
12230,9,2,Online,8,No,43,102,42,14.7,33
12231,9,2,Online,8,No,114,57,37,12.95,41
12232,9,2,Online,8,No,36,102,30,10.5,37
12233,9,2,Online,8,No,84,53,35,12.25,40
12234,9,2,Online,8,No,78,129,22,7.7,42
12235,9,2,Online,8,No,20,79,22,7.7,33
12236,9,2,Online,8,No,67,102,42,14.7,35
12237,9,2,Online,25,No,49,140,96,33.6,57
12238,9,2,Online,25,No,7,44,87,30.45,57
12239,9,2,Online,25,No,17,63,45,15.75,53
12240,9,2,Online,25,No,34,71,39,13.65,62
12241,9,2,Online,25,No,223,93,58,20.3,36
12242,1,2,Online,25,No,6,26,32,11.2,45
12243,1,2,Online,2,No,28,102,23.47,8.21,48
12244,1,2,Online,2,No,45,79,4.84,1.69,48
12245,2,2,Online,9,No,6,118,20.25,5.06,39
12246,2,2,Online,9,No,6,118,53.25,13.31,33
12247,2,2,Online,9,No,7,118,27,6.75,28
12248,6,1,Online,16,No,21,79,29.7,17.82,46
12249,6,1,Online,16,No,7,79,49.5,29.7,38
12250,6,1,Online,16,No,42,4,39.6,23.76,44
12251,6,1,Online,16,No,13,139,69.3,41.58,30
12252,6,1,Online,16,No,15,4,79.2,47.52,49
12253,6,1,Online,16,No,33,68,39.6,23.76,31
12254,6,1,Online,16,No,2,140,9.9,5.94,43
12255,6,1,Online,16,No,61,79,0,23.76,65
12256,6,1,Online,16,No,8,79,29.7,17.82,66
12257,6,1,Online,16,No,7,93,39.6,23.76,32
12258,6,1,Online,16,No,27,61,79.2,47.52,43
12259,6,1,Online,16,No,61,122,148.5,89.1,41
12260,6,1,Online,16,No,7,79,49.5,29.7,31
12261,6,1,Online,16,No,34,140,9.9,5.94,41
12262,6,1,Online,16,No,3,79,19.8,11.88,36
12263,6,1,Online,16,No,33,140,59.4,35.64,39
12264,6,1,Online,16,No,27,140,59.4,35.64,39
12265,6,1,Online,16,No,14,44,49.5,29.7,45
12266,6,1,Online,16,No,24,4,89.1,53.46,59
12267,6,1,Online,16,No,6,44,59.4,35.64,31
12268,6,1,Online,16,No,23,4,39.6,23.76,63
12269,6,1,Online,16,No,59,140,59.4,35.64,28
12270,6,1,Online,16,No,115,140,79.2,47.52,39
12271,6,1,Online,16,No,13,4,19.8,11.88,31
12272,6,1,Online,16,No,94,41,49.5,29.7,36
12273,6,1,Online,16,No,6,79,29.7,17.82,37
12274,6,1,Online,16,No,91,4,89.1,53.46,30
12275,6,1,Online,16,No,91,4,89.1,53.46,28
12276,6,1,Online,16,No,29,63,19.8,11.88,38
12277,6,1,Online,16,No,62,4,69.3,41.58,24
12278,6,1,Online,16,No,57,140,9.9,5.94,44
12279,6,1,Online,16,No,99,96,0,11.88,30
12280,6,1,Online,16,No,6,79,39.6,23.76,41
12281,6,1,Online,16,No,12,4,49.5,29.7,40
12282,6,1,Online,16,No,22,4,59.4,35.64,47
12283,6,1,Online,16,No,45,4,89.1,53.46,65
12284,6,1,Online,16,No,3,68,19.8,11.88,32
12285,6,1,Online,16,No,15,79,29.7,17.82,49
12286,7,1,Online,1,No,22,26,42,0,36
12287,7,1,Online,1,No,63,26,36,0,36
12288,7,1,Online,1,No,41,118,27,0,32
12289,7,1,Online,1,No,34,4,42,0,36
12290,7,1,Online,1,No,31,129,27,0,56
12291,7,1,Online,1,No,17,102,20,0,36
12292,7,1,Online,1,No,62,63,53,0,36
12293,7,1,Online,1,No,99,129,20,0,36
12294,7,1,Online,1,No,55,44,0,0,36
12295,7,1,Online,1,No,60,68,30,0,36
12296,7,1,Online,1,No,52,23,106,0,46
12297,7,1,Online,1,No,44,56,39,0,36
12298,7,1,Online,1,No,42,26,28,0,36
12299,7,1,Online,1,No,74,126,20,0,36
12300,7,1,Online,1,No,16,129,30,0,36
12301,7,1,Online,1,No,42,57,20,0,57
12302,7,1,Online,1,No,92,53,20,0,36
12303,7,1,Online,1,No,14,88,49,0,36
12304,7,1,Online,1,No,12,126,40,0,36
12305,7,1,Online,1,No,106,86,74,0,36
12306,7,1,Online,1,No,70,125,67,0,34
12307,7,1,Online,1,No,64,68,33,0,30
12308,7,1,Online,1,No,10,129,35,0,27
12309,7,1,Online,1,No,28,26,55,0,36
12310,7,1,Online,1,No,116,26,36,0,36
12311,7,1,Online,1,No,70,125,78,0,36
12312,7,1,Online,1,No,107,102,20,0,36
12313,7,1,Online,1,No,94,129,20,0,55
12314,7,1,Online,1,No,9,4,43,0,36
12315,7,1,Online,1,No,41,26,43,0,36
12316,7,1,Online,1,No,13,57,20,0,36
12317,7,1,Online,1,No,6,26,35,0,36
12318,7,1,Online,1,No,32,4,78,0,36
12319,7,1,Online,1,No,30,145,21,0,36
12320,7,1,Online,1,No,7,79,20,0,36
12321,7,1,Online,1,No,22,139,88,0,36
12322,7,1,Online,1,No,33,63,23,0,36
12323,7,1,Online,1,No,210,41,112,0,36
12324,7,1,Online,1,No,5,57,99,0,20
12325,7,1,Online,1,No,24,26,20,0,50
12326,7,1,Online,1,No,22,26,42,0,36
12327,7,1,Online,1,No,84,145,20,0,35
12328,7,1,Online,1,No,19,4,112,0,36
12329,7,1,Online,1,No,61,126,21,0,39
12330,7,1,Online,1,No,7,79,20,0,37
12331,7,1,Online,1,No,7,79,80,0,48
12332,7,1,Online,1,No,40,23,31,0,71
12333,7,1,Online,1,No,65,88,20,0,35
12334,7,1,Online,1,No,10,79,70,0,36
12335,7,1,Online,1,No,9,102,41,0,36
12336,7,1,Online,1,No,38,129,20,0,52
12337,7,1,Online,1,No,56,129,20,0,40
12338,7,1,Online,1,No,7,102,20,0,36
12339,7,1,Online,1,No,18,57,20,0,29
12340,7,1,Online,1,No,59,129,20,0,40
12341,7,1,Online,1,No,50,26,60,0,36
12342,7,1,Online,10,No,113,68,19,0,36
12343,7,1,Online,10,No,48,139,10,0,36
12344,7,1,Online,10,No,72,122,80,0,36
12345,7,1,Online,10,No,56,56,17,0,36
12346,7,1,Online,10,No,64,57,10,0,36
12347,7,1,Online,10,No,3,129,23,0,37
12348,7,1,Online,10,No,33,57,10,0,36
12349,7,1,Online,10,No,43,102,15,0,36
12350,7,1,Online,10,No,69,59,80,0,36
12351,7,1,Online,10,No,109,140,42,0,26
12352,7,1,Online,10,No,52,57,10,0,35
12353,7,1,Online,10,No,29,53,56,0,36
12354,7,1,Online,10,No,4,79,14,0,36
12355,7,1,Online,10,No,51,53,27,0,36
12356,7,1,Online,10,No,20,63,28,0,36
12357,7,1,Online,10,No,72,140,52,0,43
12358,7,1,Online,10,No,66,129,10,0,22
12359,7,1,Online,10,No,90,23,80,0,62
12360,7,1,Online,10,No,81,23,80,0,57
12361,7,1,Online,10,No,15,26,17,0,36
12362,7,1,Online,10,No,83,21,14,0,36
12363,7,1,Online,10,No,79,139,62,0,36
12364,7,1,Online,10,No,28,63,38,0,36
12365,7,1,Online,10,No,4,53,10,0,39
12366,7,1,Online,10,No,31,88,10,0,36
12367,7,1,Online,10,No,6,26,35,0,36
12368,7,1,Online,10,No,1,26,19,0,36
12369,7,1,Online,10,No,33,88,10,0,36
12370,7,1,Online,10,No,7,79,13,0,53
12371,7,1,Online,10,No,34,88,10,0,36
12372,7,1,Online,10,No,58,129,10,0,30
12373,7,1,Online,10,No,111,102,10,0,36
12374,7,1,Online,10,No,35,88,10,0,36
12375,7,1,Online,10,No,1,129,10,0,39
12376,7,1,Online,10,No,9,26,14,0,36
12377,7,1,Online,10,No,14,79,12,0,36
12378,7,1,Online,10,No,16,26,27,0,36
12379,7,1,Online,10,No,8,26,19,0,36
12380,7,1,Online,10,No,8,26,38,0,36
12381,7,1,Online,10,No,44,63,39,0,36
12382,7,1,Online,10,No,16,102,16,0,36
12383,7,1,Online,10,No,36,93,66,0,36
12384,7,1,Online,10,No,16,57,10,0,36
12385,7,1,Online,10,No,31,26,13,0,36
12386,7,1,Online,10,No,1,47,10,0,36
12387,7,1,Online,10,No,20,44,57,0,36
12388,7,1,Online,10,No,205,63,32,0,36
12389,7,1,Online,10,No,58,68,22,0,36
12390,7,1,Online,10,No,58,126,25,0,36
12391,7,1,Online,10,No,13,102,10,0,36
12392,7,1,Online,10,No,94,63,17,0,36
12393,7,1,Online,10,No,89,129,10,0,36
12394,7,1,Online,10,No,18,118,12,0,36
12395,7,1,Online,10,No,92,125,50,0,36
12396,7,1,Online,10,No,30,26,15,0,36
12397,7,1,Online,10,No,5,118,10,0,24
12398,7,1,Online,10,No,2,56,10,0,36
12399,7,1,Online,10,No,3,118,10,0,36
12400,7,1,Online,10,No,14,88,19,0,36
12401,7,1,Online,10,No,14,26,24,0,36
12402,7,1,Online,10,No,4,118,10,0,45
12403,7,1,Online,10,No,22,88,16,0,36
12404,7,1,Online,10,No,8,145,38,0,36
12405,7,1,Online,10,No,14,26,60,0,36
12406,7,1,Online,10,No,12,118,11,0,36
12407,7,1,Online,10,No,7,126,33,0,28
12408,7,1,Online,10,No,6,129,31,0,31
12409,7,1,Online,10,No,63,140,80,0,25
12410,7,1,Online,10,No,14,26,60,0,36
12411,7,1,Online,10,No,7,63,22,0,36
12412,7,1,Online,10,No,209,44,80,0,36
12413,7,1,Online,10,No,8,129,19,0,40
12414,7,1,Online,10,No,14,140,78,0,52
12415,7,1,Online,10,No,23,79,10,0,29
12416,7,1,Online,10,No,7,57,10,0,43
12417,7,1,Online,10,No,42,126,42,0,36
12418,7,1,Online,10,No,5,79,15,0,44
12419,7,1,Online,10,No,10,145,10,0,44
12420,7,1,Online,10,No,2,79,10,0,45
12421,7,1,Online,10,No,66,139,48,0,36
12422,7,1,Online,10,No,101,122,10,0,36
12423,7,1,Online,10,No,16,79,10,0,36
12424,7,1,Online,10,No,95,122,11,0,36
12425,7,1,Online,10,No,155,79,10,0,59
12426,7,1,Online,10,No,64,129,10,0,36
12427,7,1,Online,10,No,27,26,24,0,36
12428,7,1,Online,10,No,11,79,19,0,36
12429,7,1,Online,0,No,34,102,20,0,44
12430,7,1,Online,0,No,3,26,22,0,36
12431,7,1,Online,0,No,11,56,24,0,36
12432,7,1,Online,0,No,2,140,98,0,37
12433,7,1,Online,0,No,2,79,20,0,36
12434,8,2,Online,25,No,5,56,39,15.6,118
12435,12,2,Online,25,No,35,19,15,6,37
12436,13,2,Online,22,No,7,118,2.51,0.7,48
12437,13,2,Online,22,No,75,118,11.19,3.14,48
12438,13,2,Online,22,No,4829,118,0.32,0.09,48
12439,9,2,Online,8,No,64,129,22,7.7,29
12440,9,2,Online,8,No,16,129,22,7.7,37
12441,9,2,Online,8,No,14,57,33,11.55,46
12442,9,2,Online,8,No,24,53,26,9.1,59
12443,9,2,Online,8,No,47,129,0,10.5,43
12444,9,2,Online,8,No,1,129,18,6.3,51
12445,9,2,Online,8,No,11,129,30,10.5,45
12446,9,2,Online,8,No,4,57,18,6.3,69
12447,9,2,Online,8,No,56,57,0,10.5,40
12448,9,2,Online,8,No,15,126,35,12.25,38
12449,9,2,Online,8,No,55,68,35,12.25,28
12450,9,2,Online,8,No,40,57,22,7.7,46
12451,9,2,Online,8,No,49,57,22,7.7,52
12452,9,2,Online,25,No,148,4,58,20.3,63
12453,9,2,Online,25,No,148,4,58,20.3,60
12454,9,2,Online,25,No,133,4,211,73.85,56
12455,9,2,Online,25,No,120,133,109,38.15,26
12456,1,2,Online,2,No,60,118,72.8,25.48,48
12457,2,2,Online,9,No,27,118,71,17.75,36
12458,2,2,Online,9,No,28,118,34,8.5,30
12459,2,2,Online,17,No,15,118,36.75,9.19,66
12460,2,2,Online,13,No,66,118,182,45.5,35
12461,2,2,Online,4,No,387,118,291.75,72.94,51
12462,6,1,Online,16,No,18,44,49.5,29.7,57
12463,6,1,Online,16,No,28,93,0,41.58,48
12464,6,1,Online,16,No,8,129,39.6,23.76,46
12465,6,1,Online,16,No,4,79,29.7,17.82,31
12466,6,1,Online,16,No,12,139,79.2,47.52,28
12467,6,1,Online,16,No,8,79,29.7,17.82,44
12468,6,1,Online,16,No,37,61,148.5,89.1,45
